Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
121,Bot 03,B03,True,True,536.006,15,14,0,7,2,166.794,0.548,RaceComplete,554,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
122,Bot 07,B07,True,True,542.380,15,14,0,3,0,140.818,0.545,RaceComplete,554,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
123,Bot 02,B02,True,True,538.571,15,14,0,1,1,167.545,0.543,RaceComplete,555,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
124,Bot 04,B04,True,True,542.679,15,14,0,0,0,151.107,0.540,RaceComplete,556,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
125,Bot 05,B05,True,True,544.630,15,14,0,1,0,140.818,0.537,RaceComplete,557,q_table_v6.json,True,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
126,Bot 08,B08,True,True,534.945,15,14,0,3,2,185.138,0.534,RaceComplete,585,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
127,Bot 10,B10,True,True,545.553,15,14,0,3,0,120.738,0.532,RaceComplete,610,q_table_v6.json,True,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
128,Bot 01,B01,True,True,544.342,15,14,0,5,0,125.637,0.529,RaceComplete,616,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
129,Bot 06,B06,True,True,426.065,12,11,12,4,0,159.823,0.526,Stuck,626,q_table_v6.json,False,45.062,AccelerateForward,cp:12|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
130,Bot 09,B09,True,True,536.620,15,14,0,8,3,197.088,0.524,RaceComplete,631,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
131,Bot 03,B03,True,True,542.943,15,14,0,1,0,151.942,0.521,RaceComplete,637,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
132,Bot 08,B08,True,True,210.570,6,5,6,4,0,95.094,0.519,Stuck,675,q_table_v6.json,False,45.056,AccelerateForward,cp:6|dist:medium|angle:hardRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
133,Bot 05,B05,True,True,536.756,15,14,0,1,1,139.332,0.516,RaceComplete,675,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
134,Bot 02,B02,True,True,541.403,15,14,0,2,0,179.738,0.513,RaceComplete,709,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
135,Bot 09,B09,True,True,96.721,3,2,3,1,0,67.130,0.511,Stuck,720,q_table_v6.json,False,45.057,AccelerateForward,cp:3|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
136,Bot 04,B04,True,True,540.255,15,14,0,2,1,167.539,0.508,RaceComplete,723,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
137,Bot 06,B06,True,True,186.066,5,4,5,0,1,102.319,0.506,Stuck,749,q_table_v6.json,False,45.057,TurnLeftAndAccelerate,cp:5|dist:far|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Recover
138,Bot 07,B07,True,True,516.610,14,13,14,5,0,226.629,0.503,Stuck,751,q_table_v6.json,False,45.062,AccelerateForward,cp:14|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
139,Bot 01,B01,True,True,538.641,15,14,0,6,1,136.340,0.501,RaceComplete,757,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
140,Bot 10,B10,True,True,543.649,15,14,0,8,2,159.992,0.498,RaceComplete,773,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
141,Bot 06,B06,True,True,50.853,2,1,2,3,6,63.227,0.496,Stuck,775,q_table_v6.json,False,45.056,AccelerateForward,cp:2|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
142,Bot 04,B04,True,True,213.939,6,5,6,6,0,85.060,0.493,Stuck,776,q_table_v6.json,False,45.061,Coast,cp:6|dist:medium|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
143,Bot 08,B08,True,True,544.678,15,14,0,1,0,136.836,0.491,RaceComplete,798,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
144,Bot 03,B03,True,True,413.944,12,11,12,5,4,175.673,0.488,Stuck,808,q_table_v6.json,False,45.060,AccelerateForward,cp:12|dist:medium|angle:right|speed:slow|progress:danger|bomb:False|fsm:Racing
145,Bot 05,B05,True,True,432.989,12,11,12,3,0,156.166,0.486,Stuck,814,q_table_v6.json,False,45.054,TurnRightAndAccelerate,cp:12|dist:far|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
146,Bot 02,B02,True,True,542.488,15,14,0,3,0,151.940,0.483,RaceComplete,815,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
147,Bot 09,B09,True,True,543.714,15,14,0,1,0,163.639,0.481,RaceComplete,818,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
148,Bot 07,B07,True,True,541.051,15,14,0,2,0,140.900,0.479,RaceComplete,820,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
149,Bot 01,B01,True,True,535.669,15,14,0,0,2,152.105,0.476,RaceComplete,831,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
150,Bot 04,B04,True,True,539.239,15,14,0,2,1,121.733,0.474,RaceComplete,833,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
151,Bot 10,B10,True,True,531.529,15,14,0,4,4,152.518,0.471,RaceComplete,834,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
152,Bot 08,B08,True,True,537.367,15,14,0,1,2,121.156,0.469,RaceComplete,834,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
153,Bot 06,B06,True,True,534.929,15,14,0,9,0,169.867,0.467,RaceComplete,839,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
154,Bot 03,B03,True,True,424.037,12,11,12,1,2,161.234,0.464,Stuck,867,q_table_v6.json,False,45.053,HardLeft,cp:12|dist:far|angle:right|speed:slow|progress:danger|bomb:False|fsm:Recover
155,Bot 09,B09,True,True,541.402,15,14,0,1,0,129.700,0.462,RaceComplete,878,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
156,Bot 05,B05,True,True,542.652,15,14,0,1,1,162.484,0.460,RaceComplete,879,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
157,Bot 07,B07,True,True,537.707,15,14,0,2,1,142.815,0.458,RaceComplete,888,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
158,Bot 02,B02,True,True,537.552,15,14,0,2,2,173.930,0.455,RaceComplete,895,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
159,Bot 01,B01,True,True,308.755,9,8,9,3,5,132.107,0.453,Stuck,898,q_table_v6.json,False,45.056,HardRight,cp:9|dist:medium|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
160,Bot 04,B04,True,True,543.943,15,14,0,1,0,119.351,0.451,RaceComplete,898,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
161,Bot 10,B10,True,True,538.673,15,14,0,2,1,126.054,0.448,RaceComplete,905,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
162,Bot 03,B03,True,True,538.856,15,14,0,6,0,88.791,0.446,RaceComplete,928,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:fast|progress:fresh|bomb:False|fsm:Recover
163,Bot 02,B02,True,True,67.824,2,1,2,0,1,53.190,0.444,Stuck,928,q_table_v6.json,False,45.061,Coast,cp:2|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
164,Bot 06,B06,True,True,543.547,15,14,0,5,0,122.897,0.442,RaceComplete,928,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
165,Bot 08,B08,True,True,547.094,15,14,0,0,1,148.954,0.440,RaceComplete,929,q_table_v6.json,True,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
166,Bot 09,B09,True,True,395.485,11,10,11,1,0,131.609,0.437,Stuck,974,q_table_v6.json,False,45.060,Coast,cp:11|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
167,Bot 05,B05,True,True,541.038,15,14,0,9,0,134.596,0.435,RaceComplete,977,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
168,Bot 07,B07,True,True,318.661,9,8,9,2,2,121.070,0.433,Stuck,979,q_table_v6.json,False,45.059,Coast,cp:9|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
169,Bot 03,B03,True,True,214.568,6,5,6,2,0,85.883,0.431,Stuck,987,q_table_v6.json,False,45.052,Coast,cp:6|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
170,Bot 10,B10,True,True,541.342,15,14,0,0,1,129.698,0.429,RaceComplete,987,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
171,Bot 06,B06,True,True,545.654,15,14,0,3,0,115.260,0.427,RaceComplete,987,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
172,Bot 01,B01,True,True,534.172,15,14,0,3,2,163.559,0.424,RaceComplete,987,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
173,Bot 04,B04,True,True,543.548,15,14,0,4,2,174.158,0.422,RaceComplete,987,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
174,Bot 08,B08,True,True,537.295,15,14,0,6,2,128.372,0.420,RaceComplete,987,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
175,Bot 02,B02,True,True,540.320,15,14,0,2,1,151.112,0.418,RaceComplete,992,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
176,Bot 03,B03,True,True,248.362,7,6,7,1,0,98.752,0.416,Stuck,1008,q_table_v6.json,False,45.058,TurnRightAndAccelerate,cp:7|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
177,Bot 09,B09,True,True,534.686,15,14,0,1,2,132.026,0.414,RaceComplete,1012,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
178,Bot 01,B01,True,True,214.298,6,5,6,3,0,77.459,0.412,Stuck,1019,q_table_v6.json,False,45.013,HardLeft,cp:6|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
179,Bot 10,B10,True,True,247.262,7,6,7,3,0,109.784,0.410,Stuck,1038,q_table_v6.json,False,45.060,TurnRightAndAccelerate,cp:7|dist:medium|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Racing
180,Bot 08,B08,True,True,173.833,5,4,5,7,0,76.844,0.408,Stuck,1044,q_table_v6.json,False,45.063,Coast,cp:5|dist:medium|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Recover
181,Bot 05,B05,True,True,540.658,15,14,0,8,2,158.244,0.406,RaceComplete,1046,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
182,Bot 06,B06,True,True,318.231,9,8,9,1,1,110.726,0.404,Stuck,1050,q_table_v6.json,False,45.085,Coast,cp:9|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
183,Bot 07,B07,True,True,540.764,15,14,0,0,0,173.765,0.402,RaceComplete,1053,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
184,Bot 04,B04,True,True,217.080,6,5,6,6,0,108.623,0.400,Stuck,1054,q_table_v6.json,False,45.058,RecoveryTurn,cp:6|dist:medium|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
185,Bot 05,B05,True,True,61.404,2,1,2,0,0,56.096,0.398,Stuck,1068,q_table_v6.json,False,45.058,TurnRightAndAccelerate,cp:2|dist:medium|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
186,Bot 02,B02,True,True,546.403,15,14,0,1,0,124.057,0.396,RaceComplete,1071,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
187,Bot 09,B09,True,True,544.860,15,14,0,13,0,109.949,0.394,RaceComplete,1106,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
188,Bot 08,B08,True,True,247.587,7,6,7,3,0,91.776,0.392,Stuck,1122,q_table_v6.json,False,45.059,TurnRightAndAccelerate,cp:7|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
189,Bot 03,B03,True,True,290.950,8,7,8,2,3,137.583,0.390,Stuck,1138,q_table_v6.json,False,45.059,Coast,cp:8|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
190,Bot 02,B02,True,True,60.547,2,1,2,0,0,60.295,0.388,Stuck,1153,q_table_v6.json,False,45.025,HardLeft,cp:2|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
191,Bot 10,B10,True,True,519.589,14,13,14,3,0,132.772,0.386,Stuck,1155,q_table_v6.json,False,45.056,RecoveryTurn,cp:14|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
192,Bot 04,B04,True,True,242.127,7,6,7,4,1,105.138,0.384,Stuck,1159,q_table_v6.json,False,45.058,AccelerateForward,cp:7|dist:medium|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Collect
193,Bot 07,B07,True,True,542.323,15,14,0,1,0,112.606,0.382,RaceComplete,1160,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
194,Bot 01,B01,True,True,545.243,15,14,0,5,1,164.018,0.380,RaceComplete,1168,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
195,Bot 05,B05,True,True,544.126,15,14,0,6,0,107.875,0.378,RaceComplete,1194,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
196,Bot 09,B09,True,True,210.019,6,5,6,2,1,86.664,0.376,Stuck,1194,q_table_v6.json,False,45.005,AccelerateForward,cp:6|dist:far|angle:hardRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
197,Bot 02,B02,True,True,62.432,2,1,2,0,0,53.722,0.374,Stuck,1202,q_table_v6.json,False,45.059,TurnLeftAndAccelerate,cp:2|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
198,Bot 08,B08,True,True,316.458,9,8,9,2,0,102.482,0.373,Stuck,1207,q_table_v6.json,False,45.052,Brake,cp:9|dist:medium|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
199,Bot 03,B03,True,True,287.814,8,7,8,0,0,101.986,0.371,Stuck,1219,q_table_v6.json,False,45.057,TurnRightAndAccelerate,cp:8|dist:far|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
200,Bot 06,B06,True,True,534.806,15,14,0,3,7,199.296,0.369,RaceComplete,1221,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
201,Bot 10,B10,True,True,321.827,9,8,9,2,0,98.833,0.367,Stuck,1225,q_table_v6.json,False,45.058,Coast,cp:9|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
202,Bot 07,B07,True,True,543.679,15,14,0,2,0,114.930,0.365,RaceComplete,1229,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
203,Bot 01,B01,True,True,247.488,7,6,7,4,0,106.467,0.363,Stuck,1232,q_table_v6.json,False,45.058,Coast,cp:7|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
204,Bot 09,B09,True,True,546.594,15,14,0,1,0,90.836,0.361,RaceComplete,1233,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
205,Bot 04,B04,True,True,307.145,9,8,9,0,1,133.018,0.360,Stuck,1233,q_table_v6.json,False,45.056,TurnRightAndAccelerate,cp:9|dist:medium|angle:right|speed:slow|progress:danger|bomb:False|fsm:Recover
206,Bot 05,B05,True,True,539.085,15,14,0,6,0,129.621,0.358,RaceComplete,1236,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
207,Bot 03,B03,True,True,318.024,9,8,9,7,0,98.581,0.356,Stuck,1239,q_table_v6.json,False,45.060,TurnRightAndAccelerate,cp:9|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
208,Bot 08,B08,True,True,543.760,15,14,0,1,1,125.884,0.354,RaceComplete,1239,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
209,Bot 07,B07,True,True,541.915,15,14,0,3,0,78.005,0.353,RaceComplete,1239,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
210,Bot 02,B02,True,True,547.417,15,14,0,8,1,153.352,0.351,RaceComplete,1239,q_table_v6.json,True,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
211,Bot 10,B10,True,True,239.368,7,6,7,2,1,105.968,0.349,Stuck,1239,q_table_v6.json,False,45.060,TurnLeftAndAccelerate,cp:7|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
212,Bot 06,B06,True,True,542.670,15,14,0,1,1,121.236,0.347,RaceComplete,1239,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
213,Bot 04,B04,True,True,542.540,15,14,0,1,0,88.795,0.346,RaceComplete,1239,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
214,Bot 09,B09,True,True,547.005,15,14,0,0,0,108.622,0.344,RaceComplete,1247,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
215,Bot 05,B05,True,True,167.292,5,4,5,2,1,72.609,0.342,Stuck,1247,q_table_v6.json,False,45.058,RecoveryTurn,cp:5|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
216,Bot 01,B01,True,True,530.285,15,14,0,4,4,127.213,0.340,RaceComplete,1250,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
217,Bot 03,B03,True,True,246.901,7,6,7,8,0,84.064,0.339,Stuck,1253,q_table_v6.json,False,45.061,AccelerateForward,cp:7|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
218,Bot 04,B04,True,True,177.344,5,4,5,1,0,72.277,0.337,Stuck,1278,q_table_v6.json,False,45.061,AccelerateForward,cp:5|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
219,Bot 09,B09,True,True,105.426,3,2,3,0,0,65.474,0.335,Stuck,1283,q_table_v6.json,False,45.060,Coast,cp:3|dist:far|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Recover
220,Bot 06,B06,True,True,544.768,15,14,0,3,0,103.730,0.334,RaceComplete,1283,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
221,Bot 08,B08,True,True,535.657,15,14,0,6,2,140.654,0.332,RaceComplete,1285,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
222,Bot 10,B10,True,True,538.144,15,14,0,3,3,130.279,0.330,RaceComplete,1285,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
223,Bot 01,B01,True,True,252.721,7,6,7,5,0,90.946,0.329,Stuck,1287,q_table_v6.json,False,45.056,Coast,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
224,Bot 02,B02,True,True,542.558,15,14,0,0,1,143.557,0.327,RaceComplete,1291,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
225,Bot 04,B04,True,True,65.139,2,1,2,0,2,51.202,0.325,Stuck,1292,q_table_v6.json,False,45.062,RecoveryTurn,cp:2|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
226,Bot 07,B07,True,True,421.539,12,11,12,0,1,162.813,0.324,Stuck,1297,q_table_v6.json,False,45.065,HardRight,cp:12|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
227,Bot 05,B05,True,True,538.885,15,14,0,3,1,120.820,0.322,RaceComplete,1297,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
228,Bot 06,B06,True,True,243.665,7,6,7,2,1,88.291,0.321,Stuck,1319,q_table_v6.json,False,45.061,HardRight,cp:7|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Racing
229,Bot 04,B04,True,True,103.629,3,2,3,9,0,58.506,0.319,Stuck,1322,q_table_v6.json,False,45.052,TurnLeftAndAccelerate,cp:3|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
230,Bot 03,B03,True,True,429.892,12,11,12,2,1,147.627,0.317,Stuck,1327,q_table_v6.json,False,45.063,AccelerateForward,cp:12|dist:far|angle:hardLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
231,Bot 08,B08,True,True,543.894,15,14,0,2,0,89.210,0.316,RaceComplete,1337,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
232,Bot 02,B02,True,True,230.385,6,5,6,7,0,80.162,0.314,Stuck,1337,q_table_v6.json,False,45.059,HardLeft,cp:6|dist:medium|angle:hardLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
233,Bot 10,B10,True,True,244.331,7,6,7,2,1,92.940,0.313,Stuck,1337,q_table_v6.json,False,45.057,AccelerateForward,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
234,Bot 01,B01,True,True,540.020,15,14,0,2,1,91.862,0.311,RaceComplete,1337,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
235,Bot 07,B07,True,True,541.896,15,14,0,0,0,84.889,0.309,RaceComplete,1341,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
236,Bot 09,B09,True,True,430.167,12,11,12,1,0,159.246,0.308,Stuck,1343,q_table_v6.json,False,45.059,HardRight,cp:12|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
237,Bot 08,B08,True,True,62.590,2,1,2,0,0,50.454,0.306,Stuck,1344,q_table_v6.json,False,45.063,TurnRightAndAccelerate,cp:2|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
238,Bot 05,B05,True,True,533.416,15,14,0,6,5,137.585,0.305,RaceComplete,1352,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
239,Bot 06,B06,True,True,538.973,15,14,0,1,1,102.241,0.303,RaceComplete,1357,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
240,Bot 03,B03,True,True,245.079,7,6,7,7,1,93.435,0.302,Stuck,1357,q_table_v6.json,False,45.055,TurnRightAndAccelerate,cp:7|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
241,Bot 10,B10,True,True,251.700,7,6,7,0,0,84.396,0.300,Stuck,1362,q_table_v6.json,False,45.063,AccelerateForward,cp:7|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
