Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
1,Bot 06,B06,True,True,513.466,15,14,15,4,4,298.731,1.000,Stuck,281,q_table_v7.json,True,45.063,Coast,cp:finish|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
2,Bot 01,B01,True,True,521.830,15,14,15,6,1,300.057,0.995,TimeLimit,283,q_table_v7.json,True,30.285,RecoveryTurn,cp:finish|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
3,Bot 02,B02,True,True,524.057,15,14,15,4,0,300.057,0.990,TimeLimit,283,q_table_v7.json,True,23.483,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
4,Bot 03,B03,True,True,519.199,15,14,15,3,2,300.057,0.985,TimeLimit,283,q_table_v7.json,False,26.471,Brake,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:stale|bomb:False|fsm:Racing
5,Bot 04,B04,True,True,520.161,15,14,15,0,1,300.057,0.980,TimeLimit,283,q_table_v7.json,False,30.954,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
6,Bot 05,B05,True,True,521.268,15,14,15,3,0,300.057,0.975,TimeLimit,283,q_table_v7.json,False,23.564,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
7,Bot 07,B07,True,True,522.115,15,14,15,8,0,300.057,0.970,TimeLimit,283,q_table_v7.json,False,44.147,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
8,Bot 08,B08,True,True,521.417,15,14,15,1,0,300.057,0.966,TimeLimit,283,q_table_v7.json,False,35.184,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
9,Bot 09,B09,True,True,519.534,15,14,15,3,2,300.057,0.961,TimeLimit,283,q_table_v7.json,False,32.445,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
10,Bot 10,B10,True,True,514.583,15,14,15,4,1,300.057,0.956,TimeLimit,283,q_table_v7.json,False,36.925,AccelerateForward,cp:finish|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
11,Bot 05,B05,True,True,526.124,15,14,15,5,0,277.412,0.951,Stuck,324,q_table_v7.json,True,45.063,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
12,Bot 01,B01,True,True,527.748,15,14,15,7,0,283.883,0.946,Stuck,326,q_table_v7.json,True,45.016,TurnLeftAndAccelerate,cp:finish|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Racing
13,Bot 06,B06,True,True,522.737,15,14,15,1,1,300.062,0.942,TimeLimit,334,q_table_v7.json,False,28.547,HardLeft,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
14,Bot 02,B02,True,True,523.887,15,14,15,0,1,300.063,0.937,TimeLimit,335,q_table_v7.json,False,42.819,HardRight,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
15,Bot 03,B03,True,True,520.350,15,14,15,2,2,300.063,0.932,TimeLimit,335,q_table_v7.json,False,34.853,RecoveryTurn,cp:finish|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
16,Bot 04,B04,True,True,520.740,15,14,15,1,2,300.063,0.928,TimeLimit,335,q_table_v7.json,False,43.898,TurnRightAndAccelerate,cp:finish|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
17,Bot 07,B07,True,True,506.428,15,14,15,4,7,300.063,0.923,TimeLimit,335,q_table_v7.json,False,26.721,RecoveryTurn,cp:finish|dist:close|angle:behindRight|speed:slow|progress:stale|bomb:False|fsm:Racing
18,Bot 08,B08,True,True,522.670,15,14,15,6,1,300.063,0.918,TimeLimit,335,q_table_v7.json,False,38.421,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
19,Bot 09,B09,True,True,519.090,15,14,15,5,1,300.063,0.914,TimeLimit,335,q_table_v7.json,False,43.482,TurnRightAndAccelerate,cp:finish|dist:far|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
20,Bot 10,B10,True,True,523.990,15,14,15,2,0,300.063,0.909,TimeLimit,335,q_table_v7.json,False,28.712,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
21,Bot 03,B03,True,True,213.748,6,5,6,4,0,124.493,0.905,Stuck,378,q_table_v7.json,False,45.050,Coast,cp:6|dist:close|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
22,Bot 02,B02,True,True,157.523,5,4,5,0,3,133.382,0.900,Stuck,382,q_table_v7.json,False,45.088,AccelerateForward,cp:5|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
23,Bot 08,B08,True,True,530.474,15,14,15,9,0,272.203,0.896,Stuck,416,q_table_v7.json,True,45.021,TurnLeftAndAccelerate,cp:finish|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
24,Bot 05,B05,True,True,519.392,15,14,15,14,2,300.017,0.891,TimeLimit,421,q_table_v7.json,False,40.033,HardRight,cp:finish|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
25,Bot 01,B01,True,True,515.271,15,14,15,1,2,300.075,0.887,TimeLimit,430,q_table_v7.json,False,19.734,Brake,cp:finish|dist:close|angle:behindRight|speed:slow|progress:stale|bomb:False|fsm:Racing
26,Bot 06,B06,True,True,530.997,15,14,15,3,0,290.148,0.882,Stuck,436,q_table_v7.json,True,45.080,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
27,Bot 04,B04,True,True,474.852,14,13,14,1,3,295.461,0.878,Stuck,439,q_table_v7.json,False,45.075,RecoveryTurn,cp:14|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
28,Bot 10,B10,True,True,522.369,15,14,15,1,2,297.092,0.873,Stuck,439,q_table_v7.json,False,45.017,Coast,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
29,Bot 02,B02,True,True,246.473,7,6,7,1,0,164.422,0.869,Stuck,440,q_table_v7.json,False,45.093,HardLeft,cp:7|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
30,Bot 07,B07,True,True,518.719,15,14,15,0,2,300.038,0.865,TimeLimit,440,q_table_v7.json,False,35.340,AccelerateForward,cp:finish|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
31,Bot 09,B09,True,True,525.867,15,14,15,0,0,300.038,0.860,TimeLimit,440,q_table_v7.json,False,41.163,TurnRightAndAccelerate,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
32,Bot 05,B05,True,True,220.307,6,5,6,2,0,117.608,0.856,Stuck,470,q_table_v7.json,False,45.089,RecoveryTurn,cp:6|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
33,Bot 03,B03,True,True,528.178,15,14,15,1,1,253.007,0.852,Stuck,490,q_table_v7.json,False,45.058,AccelerateForward,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
34,Bot 04,B04,True,True,529.730,15,14,15,2,0,269.276,0.848,Stuck,495,q_table_v7.json,False,45.062,TurnRightAndAccelerate,cp:finish|dist:close|angle:right|speed:slow|progress:danger|bomb:False|fsm:Racing
35,Bot 01,B01,True,True,526.379,15,14,15,0,1,275.751,0.843,Stuck,500,q_table_v7.json,False,45.063,HardLeft,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
36,Bot 09,B09,True,True,526.625,15,14,15,6,0,278.153,0.839,Stuck,502,q_table_v7.json,False,45.060,TurnLeftAndAccelerate,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
37,Bot 07,B07,True,True,527.274,15,14,15,8,1,279.646,0.835,Stuck,505,q_table_v7.json,False,45.060,RecoveryTurn,cp:finish|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
38,Bot 06,B06,True,True,514.199,15,14,15,0,4,282.968,0.831,Stuck,510,q_table_v7.json,False,45.061,AccelerateForward,cp:finish|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
39,Bot 02,B02,True,True,521.122,15,14,15,5,3,286.864,0.827,Stuck,515,q_table_v7.json,False,45.054,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
40,Bot 05,B05,True,True,525.017,15,14,15,6,1,293.918,0.822,Stuck,518,q_table_v7.json,False,45.060,TurnRightAndAccelerate,cp:finish|dist:close|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Recover
41,Bot 10,B10,True,True,517.956,15,14,15,3,2,295.161,0.818,Stuck,518,q_table_v7.json,False,45.057,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
42,Bot 08,B08,True,True,516.833,15,14,15,4,3,300.057,0.814,TimeLimit,522,q_table_v7.json,False,42.733,AccelerateForward,cp:finish|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
43,Bot 03,B03,True,True,60.725,2,1,2,0,2,57.091,0.810,Stuck,527,q_table_v7.json,False,45.057,Brake,cp:2|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
44,Bot 01,B01,True,True,531.687,15,14,15,10,0,255.746,0.806,Stuck,539,q_table_v7.json,True,45.060,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
45,Bot 07,B07,True,True,524.055,15,14,15,6,4,254.839,0.802,Stuck,539,q_table_v7.json,False,45.055,HardLeft,cp:finish|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
46,Bot 04,B04,True,True,530.118,15,14,15,3,0,274.256,0.798,Stuck,539,q_table_v7.json,False,45.064,TurnLeftAndAccelerate,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
47,Bot 09,B09,True,True,525.812,15,14,15,5,2,276.828,0.794,Stuck,540,q_table_v7.json,False,45.058,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
48,Bot 05,B05,True,True,529.583,15,14,15,1,0,278.903,0.790,Stuck,545,q_table_v7.json,False,45.057,AccelerateForward,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
49,Bot 06,B06,True,True,520.900,15,14,15,1,2,295.830,0.786,Stuck,546,q_table_v7.json,False,45.060,TurnLeftAndAccelerate,cp:finish|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Racing
50,Bot 10,B10,True,True,525.147,15,14,15,1,0,285.875,0.782,Stuck,546,q_table_v7.json,False,45.055,HardRight,cp:finish|dist:close|angle:hardLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
51,Bot 03,B03,True,True,531.529,15,14,15,2,0,273.593,0.778,Stuck,547,q_table_v7.json,False,45.055,HardRight,cp:finish|dist:close|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Racing
52,Bot 02,B02,True,True,520.512,15,14,15,2,3,300.066,0.774,TimeLimit,547,q_table_v7.json,False,30.367,AccelerateForward,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
53,Bot 08,B08,True,True,522.738,15,14,15,3,1,286.873,0.771,Stuck,547,q_table_v7.json,False,45.062,RecoveryTurn,cp:finish|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
54,Bot 07,B07,True,True,523.304,15,14,15,8,3,279.403,0.767,Stuck,559,q_table_v7.json,False,45.062,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
55,Bot 01,B01,True,True,517.233,15,14,15,8,3,287.786,0.763,Stuck,559,q_table_v7.json,False,45.063,Coast,cp:finish|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
56,Bot 04,B04,True,True,522.636,15,14,15,4,1,283.712,0.759,Stuck,562,q_table_v7.json,False,45.055,HardLeft,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
57,Bot 06,B06,True,True,531.317,15,14,15,2,0,253.924,0.755,Stuck,562,q_table_v7.json,False,45.060,HardLeft,cp:finish|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
58,Bot 09,B09,True,True,524.944,15,14,15,8,0,286.372,0.751,Stuck,563,q_table_v7.json,False,45.057,AccelerateForward,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
59,Bot 05,B05,True,True,529.836,15,14,15,2,1,274.009,0.748,Stuck,563,q_table_v7.json,False,45.061,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
60,Bot 03,B03,True,True,525.825,15,14,15,1,2,271.106,0.744,Stuck,564,q_table_v7.json,False,45.061,AccelerateForward,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
61,Bot 02,B02,True,True,529.967,15,14,15,1,0,273.921,0.740,Stuck,564,q_table_v7.json,False,45.056,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
62,Bot 08,B08,True,True,526.954,15,14,15,0,0,277.742,0.737,Stuck,564,q_table_v7.json,False,45.060,Brake,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
63,Bot 10,B10,True,True,527.134,15,14,15,0,1,296.085,0.733,Stuck,566,q_table_v7.json,False,45.064,HardLeft,cp:finish|dist:close|angle:right|speed:slow|progress:danger|bomb:False|fsm:Racing
64,Bot 02,B02,True,True,215.321,6,5,6,4,0,107.799,0.729,Stuck,603,q_table_v7.json,False,45.061,Coast,cp:6|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Collect
65,Bot 06,B06,True,True,541.757,15,14,15,5,0,231.356,0.726,Stuck,621,q_table_v7.json,True,45.062,HardLeft,cp:finish|dist:medium|angle:right|speed:slow|progress:danger|bomb:False|fsm:Recover
66,Bot 09,B09,True,True,529.503,15,14,15,2,1,233.100,0.722,Stuck,623,q_table_v7.json,False,45.063,TurnRightAndAccelerate,cp:finish|dist:close|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Racing
67,Bot 04,B04,True,True,528.306,15,14,15,6,1,255.004,0.718,Stuck,623,q_table_v7.json,False,45.060,HardLeft,cp:finish|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
68,Bot 01,B01,True,True,526.284,15,14,15,8,3,263.964,0.715,Stuck,623,q_table_v7.json,False,45.060,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
69,Bot 07,B07,True,True,518.429,15,14,15,3,5,292.590,0.711,Stuck,623,q_table_v7.json,False,45.056,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
70,Bot 05,B05,True,True,525.837,15,14,15,1,3,277.823,0.708,Stuck,624,q_table_v7.json,False,45.057,TurnRightAndAccelerate,cp:finish|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Racing
71,Bot 03,B03,True,True,530.652,15,14,15,0,0,272.927,0.704,Stuck,626,q_table_v7.json,False,45.063,Brake,cp:finish|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
72,Bot 08,B08,True,True,532.112,15,14,15,0,0,269.856,0.701,Stuck,627,q_table_v7.json,False,45.061,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
73,Bot 10,B10,True,True,539.657,15,14,15,1,0,264.887,0.697,Stuck,630,q_table_v7.json,False,45.561,AccelerateForward,cp:finish|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
74,Bot 09,B09,True,True,240.046,7,6,7,6,1,113.825,0.694,Stuck,714,q_table_v7.json,False,45.059,Brake,cp:7|dist:far|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Recover
75,Bot 05,B05,True,True,213.601,6,5,6,4,0,117.807,0.690,Stuck,714,q_table_v7.json,False,45.056,Coast,cp:6|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
76,Bot 01,B01,True,True,64.110,2,1,2,0,0,58.416,0.687,Stuck,744,q_table_v7.json,False,45.061,TurnRightAndAccelerate,cp:2|dist:close|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
77,Bot 04,B04,True,True,548.827,15,14,15,7,0,165.960,0.683,RaceComplete,752,q_table_v7.json,True,11.949,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
78,Bot 09,B09,True,True,540.085,15,14,15,1,2,189.366,0.680,RaceComplete,752,q_table_v7.json,False,6.140,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
79,Bot 06,B06,True,True,543.043,15,14,15,5,1,194.007,0.676,RaceComplete,753,q_table_v7.json,False,12.943,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
80,Bot 07,B07,True,True,542.518,15,14,15,1,1,199.325,0.673,RaceComplete,753,q_table_v7.json,False,18.510,TurnLeftAndAccelerate,cp:finish|dist:close|angle:left|speed:cruise|progress:stale|bomb:False|fsm:Racing
81,Bot 05,B05,True,True,543.295,15,14,15,1,0,203.807,0.670,RaceComplete,753,q_table_v7.json,False,13.775,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
82,Bot 08,B08,True,True,536.835,15,14,15,8,3,213.512,0.666,RaceComplete,753,q_table_v7.json,False,20.414,TurnLeftAndAccelerate,cp:finish|dist:close|angle:right|speed:cruise|progress:stale|bomb:False|fsm:Racing
83,Bot 02,B02,True,True,538.227,15,14,15,1,1,218.820,0.663,RaceComplete,753,q_table_v7.json,False,14.191,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
84,Bot 10,B10,True,True,535.450,15,14,15,6,2,223.056,0.660,RaceComplete,754,q_table_v7.json,False,8.965,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
85,Bot 03,B03,True,True,534.967,15,14,15,3,3,228.697,0.656,RaceComplete,755,q_table_v7.json,False,15.604,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
86,Bot 01,B01,True,True,540.887,15,14,15,0,1,177.828,0.653,RaceComplete,756,q_table_v7.json,False,12.061,AccelerateForward,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
87,Bot 08,B08,True,True,518.807,15,14,15,10,1,253.442,1.000,RaceComplete,249,q_table_v7.json,True,15.296,AccelerateForward,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
88,Bot 02,B02,True,True,516.432,15,14,15,2,2,267.322,0.995,RaceComplete,253,q_table_v7.json,False,18.229,HardLeft,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
89,Bot 03,B03,True,True,518.751,15,14,15,3,1,273.785,0.990,RaceComplete,255,q_table_v7.json,False,21.743,TurnLeftAndAccelerate,cp:finish|dist:close|angle:right|speed:slow|progress:stale|bomb:False|fsm:Racing
90,Bot 04,B04,True,True,516.443,15,14,15,0,2,275.458,0.985,RaceComplete,255,q_table_v7.json,False,15.844,HardLeft,cp:finish|dist:close|angle:right|speed:slow|progress:stale|bomb:False|fsm:Racing
91,Bot 07,B07,True,True,514.403,15,14,15,5,1,278.269,0.980,RaceComplete,257,q_table_v7.json,False,21.177,HardLeft,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
92,Bot 06,B06,True,True,515.138,15,14,15,2,1,283.173,0.975,RaceComplete,258,q_table_v7.json,False,22.158,Brake,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
93,Bot 09,B09,True,True,513.332,15,14,15,7,1,287.384,0.970,RaceComplete,259,q_table_v7.json,False,22.157,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
94,Bot 05,B05,True,True,515.746,15,14,15,0,1,287.676,0.966,RaceComplete,259,q_table_v7.json,False,9.543,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
95,Bot 10,B10,True,True,512.366,15,14,15,2,1,296.497,0.961,RaceComplete,266,q_table_v7.json,False,16.112,AccelerateForward,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
96,Bot 01,B01,True,True,514.803,15,14,15,0,1,297.764,0.956,RaceComplete,266,q_table_v7.json,False,16.559,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
97,Bot 03,B03,True,True,518.067,15,14,15,1,2,258.918,0.951,RaceComplete,300,q_table_v7.json,False,23.715,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
98,Bot 08,B08,True,True,512.888,15,14,15,7,3,285.696,0.946,RaceComplete,300,q_table_v7.json,False,22.856,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
99,Bot 02,B02,True,True,507.513,15,14,15,6,3,279.384,0.942,RaceComplete,301,q_table_v7.json,False,21.309,TurnLeftAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
100,Bot 07,B07,True,True,520.081,15,14,15,6,1,271.675,0.937,RaceComplete,301,q_table_v7.json,True,21.740,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
101,Bot 01,B01,True,True,519.366,15,14,15,0,1,253.308,0.932,RaceComplete,301,q_table_v7.json,False,21.602,TurnLeftAndAccelerate,cp:finish|dist:close|angle:right|speed:slow|progress:stale|bomb:False|fsm:Racing
102,Bot 04,B04,True,True,512.069,15,14,15,1,2,280.231,0.928,RaceComplete,302,q_table_v7.json,False,16.971,TurnLeftAndAccelerate,cp:finish|dist:close|angle:right|speed:cruise|progress:stale|bomb:False|fsm:Racing
103,Bot 05,B05,True,True,520.793,15,14,15,9,0,277.417,0.923,RaceComplete,305,q_table_v7.json,True,12.895,TurnRightAndAccelerate,cp:finish|dist:close|angle:behindLeft|speed:cruise|progress:fresh|bomb:False|fsm:Racing
104,Bot 10,B10,True,True,521.696,15,14,15,0,0,271.947,0.918,RaceComplete,305,q_table_v7.json,True,18.805,Coast,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
105,Bot 06,B06,True,True,512.917,15,14,15,2,2,295.658,0.914,RaceComplete,305,q_table_v7.json,False,23.151,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
106,Bot 09,B09,True,True,515.071,15,14,15,2,1,292.010,0.909,RaceComplete,305,q_table_v7.json,False,18.797,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:cruise|progress:stale|bomb:False|fsm:Racing
107,Bot 07,B07,True,True,445.882,13,12,13,5,1,245.872,0.905,Stuck,343,q_table_v7.json,False,45.028,TurnRightAndAccelerate,cp:13|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
108,Bot 01,B01,True,True,523.873,15,14,15,13,0,258.913,0.900,RaceComplete,344,q_table_v7.json,True,20.058,Coast,cp:finish|dist:close|angle:left|speed:cruise|progress:stale|bomb:False|fsm:Racing
109,Bot 08,B08,True,True,515.227,15,14,15,1,1,282.194,0.896,RaceComplete,344,q_table_v7.json,False,22.868,Brake,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
110,Bot 02,B02,True,True,519.160,15,14,15,3,1,276.581,0.891,RaceComplete,345,q_table_v7.json,False,18.096,AccelerateForward,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
111,Bot 05,B05,True,True,522.861,15,14,15,1,0,259.890,0.887,RaceComplete,345,q_table_v7.json,False,18.790,TurnRightAndAccelerate,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
112,Bot 03,B03,True,True,514.862,15,14,15,7,3,294.127,0.882,RaceComplete,345,q_table_v7.json,False,25.113,AccelerateForward,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
113,Bot 04,B04,True,True,516.516,15,14,15,0,2,274.765,0.878,RaceComplete,345,q_table_v7.json,False,15.704,Coast,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
114,Bot 10,B10,True,True,518.300,15,14,15,2,1,267.609,0.873,RaceComplete,345,q_table_v7.json,False,13.608,HardRight,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
115,Bot 06,B06,True,True,524.813,15,14,15,0,0,257.935,0.869,RaceComplete,346,q_table_v7.json,True,13.887,TurnRightAndAccelerate,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
116,Bot 09,B09,True,True,515.263,15,14,15,0,0,300.012,0.865,TimeLimit,378,q_table_v7.json,False,20.479,Brake,cp:finish|dist:medium|angle:right|speed:slow|progress:stale|bomb:False|fsm:Recover
117,Bot 03,B03,True,True,63.684,2,1,2,0,1,65.506,0.860,Stuck,385,q_table_v7.json,False,45.017,Coast,cp:2|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
118,Bot 01,B01,True,True,84.567,3,2,3,4,4,104.232,0.856,Stuck,393,q_table_v7.json,False,45.021,HardRight,cp:3|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
119,Bot 05,B05,True,True,527.444,15,14,15,1,0,237.443,0.852,RaceComplete,398,q_table_v7.json,True,19.215,RecoveryTurn,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
120,Bot 07,B07,True,True,507.354,15,14,15,9,4,267.468,0.848,RaceComplete,398,q_table_v7.json,False,12.069,Coast,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
121,Bot 08,B08,True,True,516.199,15,14,15,3,2,254.009,0.843,RaceComplete,398,q_table_v7.json,False,17.397,AccelerateForward,cp:finish|dist:close|angle:forward|speed:slow|progress:stale|bomb:False|fsm:Racing
122,Bot 02,B02,True,True,524.486,15,14,15,7,0,254.835,0.839,RaceComplete,398,q_table_v7.json,False,11.085,Coast,cp:finish|dist:close|angle:forward|speed:slow|progress:fresh|bomb:False|fsm:Racing
