Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
344,Bot 03,B03,TRUE,FALSE,399.037,11,10,11,0,0,94.019,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
345,Bot 06,B06,TRUE,FALSE,542.309,15,14,15,0,0,87.215,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,6.387,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
346,Bot 09,B09,TRUE,FALSE,407.977,11,10,11,2,0,90.782,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.054,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
347,Bot 07,B07,TRUE,FALSE,425.045,12,11,12,0,0,89.624,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
348,Bot 10,B10,TRUE,FALSE,423.32,12,11,12,3,0,88.378,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.062,RecoveryTurn,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
349,Bot 08,B08,TRUE,FALSE,541.228,15,14,15,0,0,80.326,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,6.641,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
350,Bot 01,B01,TRUE,FALSE,548.051,15,14,15,0,0,128.704,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,6.555,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
351,Bot 05,B05,TRUE,FALSE,403.897,11,10,11,0,0,89.288,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
352,Bot 02,B02,TRUE,FALSE,543.169,15,14,15,1,0,85.21,0.01,RaceComplete,2814,q_table_v7_best.json,FALSE,6.976,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
353,Bot 03,B03,TRUE,FALSE,170.635,5,4,5,0,0,61.701,0.01,Stuck,2814,q_table_v7_best.json,FALSE,45.017,AccelerateForward,cp:5|dist:far|angle:behindRight|speed:max|progress:danger|bomb:False|fsm:Recover
